Date,Open,High,Low,Close,Adj Close,Volume
2014-07-17,56.008331,56.900002,55.500000,56.666664,33.783058,3301488
2014-07-18,56.258331,56.299999,55.500000,55.866665,33.306122,3072456
2014-07-21,56.000000,56.383331,54.666664,54.833332,32.690079,2630106
2014-07-22,54.691666,55.566666,54.591667,55.224998,32.923576,2687082
2014-07-23,55.349998,56.308334,54.983334,55.700001,33.206749,2905248
2014-07-24,55.916664,56.241665,55.000000,55.150002,32.878868,1973556
2014-07-25,55.241665,55.483334,53.700001,54.224998,32.327400,2344752
2014-07-28,53.858334,54.474998,53.258331,53.683334,32.004478,2065782
2014-07-30,53.458332,54.741665,53.458332,54.008331,32.198235,2034456
2014-07-31,54.000000,55.833332,54.000000,55.208332,32.913643,7387020
2014-08-01,55.133331,56.299999,54.775002,54.941666,32.754662,3139704
2014-08-04,55.333332,57.900002,55.333332,57.258331,34.135792,5437752
2014-08-05,57.491665,57.666664,55.866665,56.041664,33.410450,3859134
2014-08-06,56.041664,56.416664,54.724998,54.908333,32.734787,3322296
2014-08-07,55.075001,56.666664,55.075001,56.433334,33.643951,4134354
2014-08-08,55.408333,55.783333,53.916664,54.049999,32.223080,7776684
2014-08-11,54.283333,55.333332,54.283333,54.866665,32.709957,1754910
2014-08-12,54.991665,57.241665,54.991665,56.841667,33.887386,7244412
2014-08-13,57.241665,58.641666,57.091667,57.408333,34.225220,7314804
2014-08-14,56.083332,56.599998,55.433334,56.366665,34.474960,3395688
2014-08-18,56.049999,59.983334,56.049999,58.724998,35.917370,12080778
2014-08-19,59.783333,60.566666,59.250000,59.716667,36.523891,11113212
2014-08-20,60.000000,60.633331,58.966667,59.191666,36.202789,5414856
2014-08-21,59.008331,61.841667,59.008331,61.458332,37.589130,8916936
2014-08-22,61.758331,62.250000,60.033333,60.383331,36.931629,9213342
2014-08-25,60.433334,60.983334,59.500000,59.633331,36.472912,5615676
2014-08-26,59.650002,60.224998,57.591667,58.741665,35.927563,5884104
2014-08-27,58.825001,59.549999,58.758331,59.233334,36.228275,6509064
2014-08-28,59.224998,60.549999,59.224998,59.900002,36.636024,11123868
2014-09-01,60.150002,63.633331,60.083332,63.441666,38.802174,14199414
2014-09-02,63.833332,64.616669,63.500000,64.116669,39.215012,9323346
2014-09-03,65.650002,66.416664,64.666664,65.166664,39.857212,15598110
2014-09-04,64.933334,65.308334,62.883331,64.083336,39.194630,4217442
2014-09-05,64.491669,65.908333,63.966667,64.566666,39.490242,4552872
2014-09-08,65.633331,67.116669,64.633331,66.783333,40.845997,6943716
2014-09-09,67.333336,67.500000,65.224998,66.275002,40.535095,6032334
2014-09-10,66.000000,66.316666,64.916664,65.141663,39.841927,3994824
2014-09-11,65.324997,66.391663,64.933334,66.175003,40.473938,5108286
2014-09-12,66.750000,68.533333,66.416664,66.699997,40.795033,17274876
2014-09-15,66.666664,67.583336,66.241669,66.500000,40.672710,5746056
2014-09-16,66.666664,66.808334,62.016666,62.516666,38.236427,10440834
2014-09-17,62.825001,63.333332,60.750000,61.450001,37.584026,5685240
2014-09-18,61.200001,63.233334,60.758331,63.016666,38.542233,6152304
2014-09-19,63.299999,63.741665,61.666664,61.849998,37.828686,3696234
2014-09-22,61.674999,62.816666,61.316666,62.233334,38.063133,4102140
2014-09-23,62.316666,62.666664,59.216667,59.575001,36.437241,6829326
2014-09-24,59.208332,59.991665,57.358334,59.258331,36.243565,9245838
2014-09-25,58.666664,59.750000,56.891666,57.258331,35.020321,7565358
2014-09-26,56.683334,59.150002,55.674999,58.566666,35.820518,6268596
2014-09-29,58.200001,59.491665,56.833332,57.566666,35.208904,5261658
2014-09-30,57.091667,60.783333,56.799999,60.400002,36.941826,11080926
2014-10-01,61.200001,61.808334,60.000000,60.450001,36.972408,5543304
2014-10-07,60.533333,61.349998,59.166664,59.583332,36.442333,4033374
2014-10-08,59.433334,64.324997,59.433334,63.666664,38.939781,13904310
2014-10-09,64.058334,64.599998,62.549999,63.075001,38.577915,7823112
2014-10-10,63.558334,65.000000,62.250000,62.566666,38.267002,5982654
2014-10-13,62.416664,64.000000,60.924999,63.275002,38.700237,5731806
2014-10-14,63.408333,63.483334,61.025002,61.224998,37.446415,6449046
2014-10-15,61.224998,61.224998,61.224998,61.224998,37.446415,0
2014-10-16,61.666664,62.966667,59.150002,59.875000,36.620731,14627832
2014-10-17,60.000000,61.799999,59.708332,60.933334,37.268024,5507634
2014-10-20,65.000000,65.666664,62.825001,63.250000,38.684952,20938164
2014-10-21,63.325001,63.325001,61.416664,61.616665,37.685963,5782482
2014-10-22,61.983334,62.333332,60.083332,60.325001,36.895966,10439694
2014-10-27,60.825001,60.958332,58.591667,58.849998,35.993824,4866276
2014-10-28,59.000000,59.966667,58.716667,59.483334,36.381172,7415796
2014-10-29,59.666664,60.283333,59.000000,59.316666,36.279247,7123476
2014-10-30,59.183334,59.833332,58.841667,59.508331,36.396469,8394204
2014-10-31,59.683334,61.200001,59.683334,60.691666,37.120220,8491722
2014-11-03,60.691666,61.750000,60.650002,60.799999,37.186478,7280424
2014-11-05,61.491665,62.583332,61.258331,61.549999,37.645187,11936826
2014-11-07,61.424999,63.233334,61.333332,62.533333,38.246620,21320184
2014-11-10,62.816666,63.666664,62.208332,63.049999,38.562630,10893702
2014-11-11,63.483334,64.333336,62.441666,62.741665,38.374035,10314636
2014-11-12,62.849998,63.333332,60.166664,60.383331,36.931629,10402512
2014-11-13,60.491665,60.741665,57.208332,57.708332,35.295547,16947732
2014-11-14,58.075001,59.750000,57.033333,59.466667,36.370983,13934634
2014-11-17,59.483334,59.783333,58.233334,59.558334,36.427055,6460308
2014-11-18,59.341667,60.150002,58.508331,58.941666,36.049885,6139932
2014-11-19,58.791664,59.583332,57.133331,57.291664,35.040710,9448902
2014-11-20,57.091667,57.741665,56.116665,57.458332,35.142647,5294250
2014-11-21,57.083332,58.000000,57.083332,57.633331,35.249672,5437884
2014-11-24,57.666664,57.916664,56.924999,57.358334,35.081482,5499240
2014-11-25,57.166664,58.041664,56.416664,56.650002,34.648254,6471246
2014-11-26,56.933334,57.491665,56.416664,57.166664,34.964264,3142050
2014-11-27,57.166664,58.633331,57.000000,58.174999,35.580971,9063426
2014-11-28,59.666664,62.549999,59.400002,60.825001,37.201763,20730504
2014-12-01,62.033333,62.033333,59.674999,60.049999,36.727757,7679418
2014-12-02,59.724998,59.983334,58.058334,58.641666,35.866390,5058018
2014-12-03,58.833332,58.866665,57.424999,57.558334,35.203815,6397002
2014-12-04,57.666664,58.366665,57.558334,57.833332,35.372005,4004040
2014-12-05,58.008331,58.299999,57.258331,57.566666,35.208904,2902206
2014-12-08,57.658333,58.650002,57.016666,57.316666,35.056004,6406824
2014-12-09,57.491665,59.000000,57.491665,57.974998,35.458645,9022392
2014-12-10,57.974998,58.283333,57.333332,57.533333,35.188519,7221918
2014-12-11,57.991665,58.400002,57.383331,57.691666,35.285366,5197338
2014-12-12,58.000000,58.116665,56.691666,56.833332,34.760380,5726484
2014-12-15,56.500000,57.099998,54.591667,54.916664,33.588112,5796636
2014-12-16,54.674999,55.808334,54.166664,54.466667,33.312885,8534016
2014-12-17,54.025002,55.208332,52.724998,53.849998,32.935722,10308948
2014-12-18,54.266666,55.483334,54.266666,55.000000,33.639088,5935728
2014-12-19,55.291664,56.000000,55.241665,55.825001,34.143669,5416416
2014-12-22,55.758331,56.166664,55.500000,55.941666,34.215023,3841050
2014-12-23,56.075001,56.391666,55.433334,55.841667,34.153858,3266982
2014-12-24,55.633331,55.966667,54.224998,54.474998,33.317986,14529060
2014-12-26,54.775002,55.008331,53.958332,54.625000,33.409725,3822354
2014-12-29,54.741665,55.916664,54.516666,55.325001,33.837852,4390962
2014-12-30,55.733334,56.099998,54.791664,55.416664,33.893917,4130910
2014-12-31,55.416664,55.950001,54.933334,55.375000,33.868443,5746866
2015-01-01,55.458332,56.474998,55.125000,56.075001,34.296574,2369712
2015-01-02,56.325001,56.575001,55.625000,55.766666,34.107998,2576334
2015-01-05,55.891666,56.983334,55.650002,56.366665,34.474960,3609636
2015-01-06,56.583332,56.775002,55.283333,55.741665,34.092693,6695466
2015-01-07,55.683334,56.266666,54.933334,55.841667,34.153858,5033676
2015-01-08,55.991665,57.575001,55.533333,57.250000,35.015224,6903468
2015-01-09,57.616665,57.833332,56.275002,56.950001,34.831738,5975934
2015-01-12,56.849998,57.166664,56.341667,56.583332,34.607483,3371664
2015-01-13,56.833332,57.466667,56.500000,56.691666,34.673737,3154920
2015-01-14,56.424999,56.908333,55.841667,55.950001,34.220127,6252006
2015-01-15,56.041664,56.658333,55.216667,56.008331,34.255791,5139942
2015-01-16,55.833332,56.549999,55.283333,56.083332,34.301666,3205026
2015-01-19,55.841667,56.474998,55.591667,56.133331,34.332260,2680494
2015-01-20,56.599998,56.625000,55.900002,56.125000,34.327152,6894174
2015-01-21,55.916664,56.000000,54.716667,55.008331,33.644180,7234560
2015-01-22,55.008331,55.733334,54.791664,55.275002,33.807278,4218228
2015-01-23,55.483334,55.575001,54.441666,55.166664,33.741013,6999720
2015-01-27,55.166664,56.083332,54.799999,55.183334,33.751209,4426986
2015-01-28,55.333332,56.541664,54.933334,56.358334,34.469864,4967310
2015-01-29,56.258331,58.233334,56.224998,58.058334,35.509613,9173550
2015-01-30,58.333332,59.166664,57.241665,57.883331,35.402584,7563918
2015-02-02,57.833332,57.833332,56.033333,56.658333,34.653347,4004154
2015-02-03,56.616665,56.816666,55.000000,55.125000,33.715534,4498716
2015-02-04,55.099998,56.525002,54.783333,55.866665,34.169155,3698868
2015-02-05,55.991665,57.908333,55.233334,55.775002,34.113094,6130278
2015-02-06,55.500000,55.991665,54.183334,54.591667,33.389339,3406980
2015-02-09,54.158333,54.325001,53.000000,53.258331,32.573845,2651808
2015-02-10,53.141666,53.733334,51.166664,51.825001,31.697193,4442352
2015-02-11,51.974998,53.299999,51.841667,53.008331,32.420937,3489960
2015-02-12,53.308334,53.708332,52.250000,52.566666,32.150814,3180714
2015-02-13,52.591667,53.458332,51.125000,51.708332,31.625832,18408060
2015-02-16,51.666664,53.750000,51.658333,52.991665,32.410744,9525126
2015-02-18,53.158333,55.650002,52.174999,55.358334,33.858250,8377482
2015-02-19,55.541664,57.708332,55.333332,57.200001,34.984650,8171526
2015-02-20,57.008331,57.216667,55.358334,55.508331,33.949989,3424692
2015-02-23,55.833332,56.408333,55.174999,56.316666,34.444378,4955406
2015-02-24,56.666664,56.716667,54.674999,54.799999,33.516750,3983460
2015-02-25,55.016666,55.416664,54.400002,54.533333,33.353664,2422044
2015-02-26,54.908333,54.908333,54.008331,54.608334,33.399529,5910174
2015-02-27,54.691666,55.799999,54.266666,55.608334,34.011154,3876978
2015-02-28,null,null,null,null,null,null
2015-03-02,56.466667,59.308334,56.166664,58.450001,35.749168,14421294
2015-03-03,58.216667,59.849998,57.441666,59.400002,36.330215,6942954
2015-03-04,59.666664,59.799999,56.333332,56.849998,34.770580,4021098
2015-03-05,56.833332,58.299999,56.516666,58.116665,35.545300,5449146
2015-03-09,58.250000,58.583332,57.233334,58.325001,35.672710,4896720
2015-03-10,58.000000,58.133331,56.733334,57.674999,35.275169,3703890
2015-03-11,57.608334,58.283333,56.341667,56.841667,34.765488,4312578
2015-03-12,56.583332,57.966667,56.549999,57.633331,35.249672,4008762
2015-03-13,57.924999,58.075001,56.308334,56.508331,34.561611,3182934
2015-03-16,56.833332,57.674999,56.625000,56.908333,34.806259,3185022
2015-03-17,57.450001,58.583332,56.891666,57.841667,35.377106,7264404
2015-03-18,58.325001,58.983334,57.883331,58.283333,35.647232,11856552
2015-03-19,58.500000,59.325001,57.866665,58.400002,35.718594,6286308
2015-03-20,58.341667,58.733334,57.000000,57.349998,35.076389,4130466
2015-03-23,57.408333,57.591667,56.833332,56.991665,34.857224,1617660
2015-03-24,57.166664,58.466667,56.875000,57.875000,35.397491,3244128
2015-03-25,58.000000,58.883331,57.766666,58.641666,35.866390,3513276
2015-03-26,58.508331,59.333332,57.866665,58.258331,35.631943,7019994
2015-03-27,58.250000,58.833332,56.733334,57.750000,35.321037,3753294
2015-03-30,58.158333,59.333332,57.833332,59.083332,36.136532,2952924
2015-03-31,59.241665,62.566666,59.241665,61.441666,37.578938,13902816
2015-04-01,61.625000,62.450001,61.416664,61.766666,37.777714,5079258
2015-04-06,61.591667,62.583332,61.424999,62.333332,38.124294,3780102
2015-04-07,62.366665,62.483334,61.691666,62.033333,37.940811,6784962
2015-04-08,62.000000,64.333336,61.708332,62.858334,38.445396,16499136
2015-04-09,63.291664,63.833332,62.091667,62.500000,38.226231,5714130
2015-04-10,62.666664,63.299999,62.000000,62.508331,38.231323,4706664
2015-04-13,62.000000,63.666664,62.000000,62.825001,38.425003,4241178
2015-04-15,62.508331,63.458332,61.833332,62.158333,38.017254,4252992
2015-04-16,61.666664,62.266666,59.733334,60.650002,37.094734,3800088
2015-04-17,60.666664,61.358334,59.733334,59.900002,36.636024,3117276
2015-04-20,59.558334,60.666664,59.200001,59.908333,36.641121,5612826
2015-04-21,59.566666,60.358334,58.908333,59.208332,36.212982,2566998
2015-04-22,59.491665,61.049999,59.191666,60.575001,37.048862,5996208
2015-04-23,61.075001,61.933334,60.599998,61.416664,37.563641,7098750
2015-04-24,61.258331,61.833332,59.025002,59.299999,36.269047,6135828
2015-04-27,59.549999,59.658333,57.558334,58.266666,35.637039,3226470
2015-04-28,58.575001,59.608334,57.758331,58.575001,35.825619,6696174
2015-04-29,58.666664,59.383331,58.008331,58.308334,35.662529,4432842
2015-04-30,58.333332,60.783333,57.924999,60.200001,36.819508,6674658
2015-05-04,61.408333,61.533333,59.691666,60.791664,37.181381,4222446
2015-05-05,60.900002,61.158333,59.700001,60.700001,37.125313,3672384
2015-05-06,60.466667,60.466667,55.841667,56.049999,34.281284,10602486
2015-05-07,56.500000,56.666664,54.416664,55.141666,33.725735,7405134
2015-05-08,55.575001,56.783333,55.424999,55.891666,34.184444,4109454
2015-05-11,56.158333,56.599998,55.816666,56.491665,34.551426,3700230
2015-05-12,56.991665,56.991665,54.349998,55.391666,33.878632,7172562
2015-05-13,55.091667,56.066666,53.900002,55.833332,34.148769,9560850
2015-05-14,56.000000,56.000000,54.516666,55.658333,34.041737,6036018
2015-05-15,55.591667,56.616665,55.450001,56.108334,34.316956,3221058
2015-05-18,56.450001,57.633331,56.391666,57.233334,35.005039,5454390
2015-05-19,57.333332,57.974998,56.924999,57.458332,35.142647,2608722
2015-05-20,57.825001,57.891666,57.016666,57.266666,35.025417,2337354
2015-05-21,57.491665,58.299999,56.924999,58.150002,35.565689,3420252
2015-05-22,58.166664,58.466667,57.575001,58.075001,35.519814,3376914
2015-05-25,58.325001,58.933334,57.674999,58.141666,35.560589,2749308
2015-05-26,58.174999,58.291664,57.200001,57.941666,35.438259,2215770
2015-05-27,57.758331,59.991665,57.641666,59.775002,36.559570,4154688
2015-05-28,59.991665,60.500000,59.349998,60.108334,36.763443,5864682
2015-05-29,60.333332,62.441666,59.000000,59.366665,36.309822,18899490
2015-06-01,59.500000,60.108334,58.816666,59.125000,36.162010,5566392
2015-06-02,59.166664,59.358334,57.916664,58.183334,35.586071,3776832
2015-06-03,58.333332,58.500000,56.033333,56.483334,34.546318,4770900
2015-06-04,56.666664,58.666664,56.666664,58.416664,35.728783,8533614
2015-06-05,58.375000,59.500000,57.733334,59.166664,36.187492,5735328
2015-06-08,59.066666,59.116665,58.166664,58.483334,35.769558,2293350
2015-06-09,58.166664,58.750000,58.033333,58.283333,35.647232,6162282
2015-06-10,58.166664,59.000000,57.583332,57.750000,35.321037,3381372
2015-06-11,58.250000,58.250000,56.424999,56.641666,34.643154,5151732
2015-06-12,57.000000,58.650002,56.950001,58.466667,35.759365,7314138
2015-06-15,58.666664,59.666664,58.416664,58.883331,36.014206,3728760
2015-06-16,58.916664,60.299999,58.366665,59.466667,36.370983,5125608
2015-06-17,59.408333,59.991665,58.383331,58.608334,35.846012,3122154
2015-06-18,59.075001,62.733334,58.924999,62.416664,38.175259,14889402
2015-06-19,62.816666,64.166664,62.016666,63.741665,38.985657,16321680
2015-06-22,63.766666,64.125000,63.391666,63.825001,39.036633,5891028
2015-06-23,63.700001,66.650002,63.200001,66.333336,40.570770,11631498
2015-06-24,66.341667,66.974998,64.508331,64.974998,39.739998,7436352
2015-06-25,64.666664,65.125000,64.000000,64.750000,39.602367,12037014
2015-06-26,64.816666,64.983330,63.491665,64.083336,39.194630,5983812
2015-06-29,62.599998,65.625000,62.500000,64.125000,39.220104,10340718
2015-06-30,64.250000,64.966667,63.916664,64.233330,39.286362,7094376
2015-07-01,63.833332,66.000000,63.833332,65.275002,39.923470,12141576
2015-07-02,65.500000,69.166664,65.500000,68.733330,42.038666,20256828
2015-07-03,68.916664,69.866669,67.941666,69.533333,42.527950,15347676
2015-07-06,69.966667,71.324997,69.683334,71.066666,43.465775,15102546
2015-07-07,71.666664,72.250000,70.333336,71.183334,43.537125,12141234
2015-07-08,71.150002,73.066666,70.833336,71.558334,43.766491,14149158
2015-07-09,71.683334,71.750000,68.974998,69.733330,42.650280,15148260
2015-07-10,69.191666,70.916664,68.775002,70.050003,42.843956,12005454
2015-07-13,70.166664,71.625000,70.050003,70.783333,43.292473,8546928
2015-07-14,70.733330,73.466667,70.433334,73.141663,44.734882,14065212
2015-07-15,73.333336,73.458336,71.691666,72.133331,44.118164,9633312
2015-07-16,71.841667,74.916664,71.841667,73.658333,45.050888,14481480
2015-07-17,73.683334,74.483330,72.983330,73.166664,44.750168,10058796
2015-07-20,73.958336,74.925003,73.458336,74.183334,45.371983,11652756
2015-07-21,74.833336,74.833336,72.841667,73.108330,44.714493,4278222
2015-07-22,73.500000,75.366669,73.050003,74.633331,45.647217,15424716
2015-07-23,74.983330,76.533333,74.833336,75.775002,46.345482,11716740
2015-07-24,76.166664,77.650002,75.666664,76.241669,46.630905,12320868
2015-07-27,76.308334,77.500000,75.591667,75.949997,46.452515,6918564
2015-07-28,76.666664,76.783333,73.866669,74.333336,45.463734,10706766
2015-07-29,74.216667,76.000000,73.750000,74.683334,45.677803,8271138
2015-07-30,74.849998,75.291664,73.908333,74.316666,45.453533,15549192
2015-07-31,74.366669,74.491669,71.349998,71.891663,43.970356,12125826
2015-08-03,72.858330,73.316666,70.083336,70.841667,43.328159,21039762
2015-08-04,71.658333,72.166664,70.191666,70.849998,43.333252,10459602
2015-08-05,71.033333,71.941666,70.250000,70.550003,43.149769,7708554
2015-08-06,70.824997,71.550003,69.300003,69.824997,42.706348,8402634
2015-08-07,70.491669,72.074997,69.258331,71.066666,43.465775,22889706
2015-08-10,71.699997,73.508331,71.116669,71.625000,43.807255,17108502
2015-08-11,71.666664,72.783333,69.449997,69.775002,42.675770,11505576
2015-08-12,70.574997,70.574997,63.224998,64.733330,39.592175,22295340
2015-08-13,64.266663,67.000000,62.991665,65.816666,40.254772,33605520
2015-08-14,66.158333,66.158333,64.224998,64.941666,39.719601,12514164
2015-08-17,65.358330,65.916664,63.616665,64.158333,39.240498,9478668
2015-08-18,64.658333,67.250000,64.500000,66.675003,40.779739,16722918
2015-08-19,66.491669,67.466667,65.833336,66.324997,40.565670,8582496
2015-08-20,67.000000,67.708336,65.466667,66.283333,40.540195,12475224
2015-08-21,65.974998,66.158333,63.900002,65.808334,40.249672,11272152
2015-08-24,63.666664,64.449997,62.541664,63.016666,38.542233,99099624
2015-08-25,62.333332,72.383331,61.000000,65.808334,40.249672,70079874
2015-08-26,65.625000,69.000000,64.508331,65.650002,40.152832,35767644
2015-08-27,67.108330,69.083336,66.591667,68.308334,41.778725,37806834
2015-08-28,68.400002,68.925003,65.949997,67.541664,41.309811,19178652
2015-08-31,67.633331,69.400002,67.199997,69.074997,42.247623,21749190
2015-09-01,68.358330,70.333336,66.891663,67.658333,41.381172,68903676
2015-09-02,69.133331,69.133331,65.591667,65.858330,40.280254,19076928
2015-09-03,66.000000,67.641663,66.000000,66.625000,40.749165,14337390
2015-09-04,65.824997,68.608330,64.500000,68.141663,42.376434,43873704
2015-09-07,67.574997,68.324997,64.916664,65.733330,40.878719,9021060
2015-09-08,65.949997,66.433334,64.866669,65.391663,40.666233,12063546
2015-09-09,66.166664,67.583336,66.000000,67.099998,41.728638,17702454
2015-09-10,66.500000,67.724998,65.849998,66.466667,41.334774,10927860
2015-09-11,66.833336,67.150002,66.191666,66.550003,41.386600,7102146
2015-09-14,67.166664,68.150002,66.849998,66.974998,41.650902,11573736
2015-09-15,67.333336,67.574997,66.099998,66.349998,41.262207,7585392
2015-09-16,67.333336,67.333336,64.974998,65.841667,40.946098,5655000
2015-09-18,66.500000,67.150002,64.458336,65.008331,40.427853,18050394
2015-09-21,64.941666,65.150002,64.000000,64.408333,40.054722,9976764
2015-09-22,64.983330,65.983330,64.458336,65.108330,40.490040,9493182
2015-09-23,65.000000,66.216667,64.658333,65.933334,41.003101,5915592
2015-09-24,66.150002,66.449997,65.283333,65.708336,40.863186,16107432
2015-09-28,65.866669,66.833336,65.708336,66.474998,41.339951,4705932
2015-09-29,65.500000,66.300003,64.541664,65.775002,40.904636,6133518
2015-09-30,66.324997,67.416664,66.083336,67.033333,41.687180,9497856
2015-10-01,67.158333,67.608330,66.641663,66.875000,41.588715,4842852
2015-10-05,67.466667,67.500000,66.675003,67.025002,41.681992,6805602
2015-10-06,67.333336,67.833336,67.016663,67.208336,41.796005,8743278
2015-10-07,67.000000,67.349998,66.133331,66.316666,41.241486,5262882
2015-10-08,66.666664,67.066666,66.349998,66.650002,41.448780,4439004
2015-10-09,66.833336,67.000000,65.849998,66.550003,41.386600,4204068
2015-10-12,66.758331,66.833336,66.083336,66.533333,41.376225,4124688
2015-10-13,67.000000,67.275002,66.166664,66.658333,41.453968,3957774
2015-10-14,66.991669,67.083336,66.449997,66.658333,41.453968,3947496
2015-10-15,66.683334,67.483330,66.366669,67.183334,41.780460,8394894
2015-10-16,67.833336,68.000000,67.091667,67.858330,42.200226,15397074
2015-10-19,68.000000,68.416664,67.533333,67.658333,42.075859,9781314
2015-10-20,68.216667,68.324997,66.925003,67.074997,41.713081,16920864
2015-10-21,67.449997,67.449997,66.000000,66.216667,41.179302,5966682
2015-10-23,66.866669,66.875000,66.316666,66.633331,41.438427,7384854
2015-10-26,66.800003,66.816666,65.250000,65.508331,40.738796,4159038
2015-10-27,65.341667,66.650002,65.250000,66.491669,41.350323,5156238
2015-10-28,67.000000,67.000000,66.250000,66.641663,41.443604,6141348
2015-10-29,66.666664,66.775002,65.183334,65.416664,40.681793,13712586
2015-10-30,65.566666,67.083336,65.500000,66.625000,41.433239,7255818
2015-11-02,66.933334,66.933334,65.733330,66.224998,41.184483,5416410
2015-11-03,66.099998,67.316666,64.500000,66.883331,41.593887,31435092
2015-11-04,66.916664,68.658333,66.258331,68.349998,42.505989,20255664
2015-11-05,68.000000,68.816666,67.875000,68.158333,42.386795,9321066
2015-11-06,68.166664,69.099998,68.016663,68.625000,42.677017,8449380
2015-11-09,67.166664,69.099998,67.133331,68.866669,42.827305,7403838
2015-11-10,68.675003,69.349998,65.716667,66.500000,41.355507,15028722
2015-11-13,67.541664,68.116669,66.849998,67.966667,42.267601,6820554
2015-11-16,67.541664,68.833336,66.816666,67.050003,41.697536,7925880
2015-11-17,67.500000,68.025002,66.175003,66.641663,41.443604,5044896
2015-11-18,66.833336,67.733330,66.533333,67.283333,41.842644,4091508
2015-11-19,67.216667,68.108330,66.733330,67.849998,42.195049,10645512
2015-11-20,67.541664,69.158333,67.425003,68.583336,42.651104,12509664
2015-11-23,68.500000,69.000000,68.125000,68.633331,42.682194,9433398
2015-11-24,68.666664,70.641663,68.483330,69.733330,43.366276,16326096
2015-11-26,69.733330,71.375000,69.341667,70.175003,43.640945,16110798
2015-11-27,70.666664,70.858330,69.208336,69.908333,43.475094,9449130
2015-11-30,70.375000,70.816666,69.891663,70.083336,43.583923,8509506
2015-12-01,70.599998,72.466667,70.533333,72.224998,44.915798,16231074
2015-12-02,72.500000,72.808334,71.666664,71.908333,44.718884,7683888
2015-12-03,72.099998,72.750000,71.441666,71.758331,44.625587,13685592
2015-12-04,71.416664,72.199997,71.158333,71.383331,44.392380,4578144
2015-12-07,71.683334,72.816666,71.175003,71.449997,44.433838,9444726
2015-12-08,71.666664,72.133331,70.133331,70.433334,43.801590,5843952
2015-12-09,70.458336,70.741669,68.416664,68.849998,42.816936,6622308
2015-12-10,69.150002,69.599998,68.283333,69.300003,43.096794,9801702
2015-12-11,69.300003,70.300003,68.891663,69.233330,43.055332,7646028
2015-12-14,69.166664,70.099998,68.666664,69.000000,42.910221,4417650
2015-12-15,69.150002,70.050003,69.083336,69.708336,43.350723,5018106
2015-12-16,70.166664,71.933334,70.166664,70.958336,44.128082,8238984
2015-12-17,71.358330,71.875000,71.041664,71.675003,44.573765,11092848
2015-12-18,72.150002,72.608330,70.708336,70.933334,44.112541,9321792
2015-12-21,72.000000,73.266663,71.000000,72.574997,45.133469,5685144
2015-12-22,72.750000,73.000000,71.766663,72.108330,44.843246,4945674
2015-12-23,72.000000,72.800003,71.925003,72.183334,44.889889,4580676
2015-12-24,71.800003,72.500000,71.800003,72.266663,44.941708,2919990
2015-12-28,72.250000,72.991669,71.666664,71.816666,44.661869,3378858
2015-12-29,72.158333,72.333336,71.358330,71.733330,44.610043,5299248
2015-12-30,71.416664,71.699997,70.833336,70.974998,44.138443,2022114
2015-12-31,70.925003,72.199997,70.708336,71.425003,44.418304,31521384
2016-01-01,71.349998,72.449997,71.333336,72.208336,44.905453,3754404
2016-01-04,72.166664,72.208336,70.333336,71.074997,44.200630,6017748
2016-01-05,71.308334,74.333336,71.083336,73.775002,45.879726,7926444
2016-01-06,74.150002,76.000000,73.500000,75.141663,46.729645,14527062
2016-01-07,74.066666,75.391663,72.550003,73.591667,45.765720,13516104
2016-01-08,73.541664,75.166664,73.541664,74.466667,46.309868,8646762
2016-01-11,74.166664,74.783333,73.074997,73.816666,45.905640,6550992
2016-01-12,74.066666,74.833336,73.058334,73.333336,45.605068,7920732
2016-01-13,74.133331,74.375000,71.591667,73.199997,45.522144,5709378
2016-01-14,72.525002,73.650002,72.083336,72.566666,45.128281,8310324
2016-01-15,73.150002,73.616669,70.708336,71.108330,44.221355,6804162
2016-01-18,71.083336,72.391663,69.175003,69.483330,43.210789,7299966
2016-01-19,70.000000,70.000000,68.383331,69.166664,43.013863,4680588
2016-01-20,68.750000,69.116669,66.375000,67.199997,41.790817,7971948
2016-01-21,67.691666,68.733330,65.541664,66.025002,41.060108,5559492
2016-01-22,66.616669,68.400002,66.008331,67.733330,42.122498,6861654
2016-01-25,67.833336,68.241669,65.116669,65.916664,40.992729,5955018
2016-01-27,66.250000,67.333336,65.641663,66.166664,41.148209,7215012
2016-01-28,66.050003,67.891663,65.658333,66.425003,41.308865,17061528
2016-01-29,66.500000,67.833336,66.466667,67.050003,41.697536,11570988
2016-02-01,67.500000,67.683334,65.666664,67.291664,41.847828,8993088
2016-02-02,67.166664,67.599998,66.208336,66.433334,41.314041,4272786
2016-02-03,66.166664,67.050003,65.333336,66.058334,41.080833,6981000
2016-02-04,66.833336,66.833336,64.208336,64.908333,40.365665,5380038
2016-02-05,65.000000,66.491669,63.875000,65.758331,40.894268,5104350
2016-02-08,66.333336,66.591667,64.675003,65.058334,40.458946,4257912
2016-02-09,64.166664,65.574997,64.166664,64.733330,40.256832,3087768
2016-02-10,64.349998,65.000000,62.958332,64.008331,39.805962,4217118
2016-02-11,64.658333,64.658333,61.075001,62.033333,38.577736,7023294
2016-02-12,62.000000,62.983334,57.483334,60.758331,37.784836,12657864
2016-02-15,62.008331,66.833336,62.000000,64.766663,40.277561,9069990
2016-02-16,65.791664,65.816666,62.025002,62.924999,39.132252,6219060
